business_id,city,state,lat,long,price,checkins
l6QcUE8XXLrVH6Ydm4GSNw,Las Vegas,NV,36.1974092,-115.1913849,1,39
AgtFQVxo-PGQVsOdY6Nvdg,Las Vegas,NV,35.9992047,-115.1074743,2,11
VZyE9u5-gAG62zfe53hXWA,Las Vegas,NV,36.1436722,-115.1697916,2,1053
AFDFOs2GaIyUArGyEUDQzQ,Las Vegas,NV,36.125908,-115.197904,1,978
FV16IeXJp2W6pnghTz2FAw,Las Vegas,NV,36.126177,-115.193971,2,10562
cvJDHk1ho0DxaF26etcr8Q,Las Vegas,NV,36.142935,-115.207747,2,119
10UcN8MF1kQiyTJAfHKvfQ,Las Vegas,NV,36.1455961,-115.187588,1,7
R5e2XWtpa_CA77MIXEyCTg,Las Vegas,NV,36.130335,-115.206002,2,35
A1hqUVCcjRJb3PB96QFY0w,Las Vegas,NV,36.143405,-115.190065,1,179
BH-rSRJjA19QCCJiTO_bUQ,Las Vegas,NV,36.1451911,-115.1925931,2,62
CoJivG0wxNIBXyOF7MNqSQ,Las Vegas,NV,36.1253808,-115.1959803,1,243
pCobXgTy6DIfBaT4pjlq0w,Las Vegas,NV,36.1433258,-115.206316,1,331
wiK7ALuj6WV-OGQVSXg2oQ,Las Vegas,NV,36.1313165836,-115.206518484,2,218
JgpKLikZPbbXYPtILy3-wg,Las Vegas,NV,36.1318533,-115.192068,1,182
Sx0-lsfTkzQ7r1gxPq-C8Q,Las Vegas,NV,36.144023909,-115.207057253,1,993
9-O8qKGQQCYXdBlj4iv7bw,Las Vegas,NV,36.144676,-115.1750413,2,330
PsOvURXqpy8iZX2J8y429A,Las Vegas,NV,36.144997,-115.175625,2,433
Yq8LiVymGA7vBpGCQuDfRw,Las Vegas,NV,36.1249835,-115.2064306,1,3804
nzQJqTrcazg23EjdaHgqDg,Las Vegas,NV,36.125908,-115.197904,1,6
YwUTwzYD7G25DIICSVqFBQ,Las Vegas,NV,36.126894,-115.195024,1,45
UKKz4HdQC0aH9j5lLi4u8Q,Las Vegas,NV,36.1267612,-115.192874,2,3207
A2aVN_Yw3xDz4x7gGtmYog,Las Vegas,NV,36.1462824,-115.1905035,1,35
euGwFsKJAkkO7kdgOkT9qg,Las Vegas,NV,36.1486584,-115.2098129,2,12
IALHPP1RDtpXV9KnUM0EQQ,Las Vegas,NV,36.144954921,-115.204612862,2,98
8CO_pV34XMZm_vOuNl42qg,Las Vegas,NV,36.1583021267,-115.203527212,2,1095
2ckgqtvQaBIYKaGtYFJlBA,Las Vegas,NV,36.1457028,-115.2048747,2,20
N2tjtB2hb0rrEQM9503qEg,Las Vegas,NV,36.1497888,-115.2075955,1,22
LM71VvmoAWDD5z8h7XoVig,Las Vegas,NV,36.145118,-115.20472,2,357
rSb3jENKs2lPTN_mzxyMog,Las Vegas,NV,36.1182771,-115.2097984,2,9
pNqHRWlrbh71zbPZNd7_2g,Las Vegas,NV,36.1266135,-115.2070496,1,28
SWP29WtbTTkAA_QRbQ6suQ,Las Vegas,NV,36.1268272,-115.2075436,1,32
4ZvKzCztAup-47GulcWtlA,Las Vegas,NV,36.1435479,-115.2038659,3,5
yY1RTH4DgbZqFeir48YCDQ,Las Vegas,NV,36.1437684,-115.2002267,1,12
vLMFwcFfA2JyFVMDrcFo1g,Las Vegas,NV,36.1438599,-115.178936,2,76
ByJioN1ISBWpUSAI0rWt2w,Las Vegas,NV,36.1434033,-115.1891941,1,101
Gv3ivlNN44OJbb1KxVAPRQ,Las Vegas,NV,36.145835,-115.1903726,1,33
4jxe81SmrVLp_XDUIpXYMg,Las Vegas,NV,36.1448,-115.201,1,32
UVZ5auVZrbvgJ0VbWW_P8Q,Las Vegas,NV,36.143974367,-115.184268951,1,38
SvS58LlrEMHjSwJmpJNKGA,Las Vegas,NV,36.1590906,-115.1721079,1,242
RfR5yc4j9coIPBuxRsOW8Q,Las Vegas,NV,36.1429701,-115.20935,1,2497
yY5y9PjyPWd-8Pl1XkkBVA,Las Vegas,NV,36.1511621,-115.2086136,2,120
Vkm6ZWlPhIioFk6xiypSjg,Las Vegas,NV,36.1254312,-115.1969657,1,8
GxCzUAy4tiyjkr9l8PXQYQ,Las Vegas,NV,36.1440692,-115.1976272,2,39
rsTMSuMaJBglGZQg5jZYKg,Las Vegas,NV,36.157286,-115.223854,2,11
ATPpSwo9LO03wcBUAVhrjQ,Las Vegas,NV,36.1444404,-115.1744386,2,57
7sw8yneJ0H2CUf-4sBKP0w,Las Vegas,NV,36.1265403,-115.2076721,1,122
-NXDZfqwfZ9OWba180HqFw,Las Vegas,NV,36.1447254,-115.1916106,1,185
oMgp0SW0fwyxT-bj4SEL_g,Las Vegas,NV,36.144051,-115.198702,1,7
cZxez9tUb9hqV3KXq5YPAQ,Las Vegas,NV,36.1446996,-115.1551759,2,118
ocZ8pz-8iSz5avdPKnoalA,Las Vegas,NV,36.1596729161,-115.172003751,2,149
4OOi0RBsJmIzDfTVQ2mTGA,Las Vegas,NV,36.1486584,-115.2098129,2,2111
JBoVvwYbW0Kz5gUMVyBWKQ,Las Vegas,NV,36.1451859,-115.1766297,1,18
fUdr6QMsrBGOYpxS6Dcjdg,Las Vegas,NV,36.145534,-115.179144,1,559
GLWix4aqJoD4HyvKqLdP8A,Las Vegas,NV,36.1441893,-115.1744492,3,71
4UVhuOLaMm2-34SrW8y-ag,Las Vegas,NV,36.125908,-115.197904,2,4811
P7BOsB2RbnkAFG3kQYuHHw,Las Vegas,NV,36.1265884,-115.2026114,1,39
WIRMxExsMOJSE3qRr64ykw,Las Vegas,NV,36.1263711,-115.1917692,0,7
PTbikfcSHR1dTze0EJQMlA,Las Vegas,NV,36.145727,-115.1903294,1,55
t0PNqBiITGf_AY6uNsaD5g,Las Vegas,NV,36.1339943,-115.1835685,1,113
0qOf05JyHJopL0mE0qWMCg,Las Vegas,NV,36.1254312,-115.1969657,1,319
iQvAEL2XYqtBZqmV_I9cgQ,Las Vegas,NV,36.1260097,-115.1951608,2,72
aHGcljVZPA1PAOZdbMhuaA,Las Vegas,NV,36.13089,-115.198727,1,322
1ldDbggHHgPlj3k0SpBTKQ,Las Vegas,NV,36.1253808,-115.1959803,2,612
z04vWCDuWoAidvv54X8IdQ,Las Vegas,NV,36.1441601,-115.1616961,2,429
MR3-Ll-hoUGZMA-B1MTgGQ,Las Vegas,NV,36.1585898,-115.1649327,1,70
aQDIqnXwx14iSsLva7bhMA,Las Vegas,NV,36.1521287,-115.1629086,1,18
v8TQwyxEj4or2Yng6y0S7A,Las Vegas,NV,36.125908,-115.197904,2,712
YZuHOgbKiP3dN4_ROOUyDQ,Las Vegas,NV,36.1440928,-115.1611434,3,510
sewf0n2bOKcKTvy2Xo1H8g,Las Vegas,NV,36.1592159,-115.1619706,1,123
eoDEx1GGQA0CBDhy2ql_Kw,Las Vegas,NV,36.1594391,-115.1712276,2,2075
8izNisB-aS1dOB6cFVZdPg,Las Vegas,NV,36.1510984,-115.1598044,1,121
SkxqO4FgEJebz7kCzjvYYQ,Las Vegas,NV,36.1441474,-115.1613475,2,5
jnmq1HznoT0Fje11rxQOew,Las Vegas,NV,36.1588404,-115.1989841,1,77
259TmptwDUjXWgPlKf52Tw,Las Vegas,NV,36.158683,-115.1663612,1,452
vtWYMSCfLzoq96VKo0Cv0Q,Las Vegas,NV,36.1263688,-115.1913807,1,263
Yin_BwfzTOdC8VY9ZD4K6w,Las Vegas,NV,36.1441292,-115.1614606,1,640
mjgs24NO7oZvwafPKN5dDw,Las Vegas,NV,36.144944,-115.204148,1,92
QkVSaXjg5475VD3sZixCZQ,Las Vegas,NV,36.143114,-115.208505,2,144
pj0vl4DIlDCChe80Df40Yw,Las Vegas,NV,36.1497888,-115.2075955,2,416
MI0OfnmlfkUh2xPhT1lQSg,Las Vegas,NV,36.158992,-115.2026404,1,67
FkXmvdpccuMFfNI6zgmXEA,Las Vegas,NV,36.1450429,-115.2076154,1,268
BhYS6Vo44NnZZDoJdWLMmw,Las Vegas,NV,36.1589888,-115.2020861,1,18
Bs7FcmlfHfCq2lf-FUKLCw,Las Vegas,NV,36.1450397,-115.204936,1,108
xxOQ7h6s3InV8o8DOVHlMA,Las Vegas,NV,36.1440254,-115.1938769,2,2020
mU-6t2BvgkE9HjlYgE-3zg,Las Vegas,NV,36.1259684,-115.1848366,1,25
UsZ9ZvDh8Fo5mZeKs4w9mg,Las Vegas,NV,36.1486584,-115.2098129,1,28
ChnL7kA9lbcMVmmCvnecZQ,Las Vegas,NV,36.1263143,-115.2038094,1,24
qkc9xYbOFDLhPyA6Kdr8lQ,Las Vegas,NV,36.1254066954,-115.195941391,1,2056
w4SGmsvFzqyAIs7CSQ_J-g,Las Vegas,NV,36.1265632,-115.2042227,1,1090
V3S6RpKgYc5XCLjgI9JeeQ,Las Vegas,NV,36.1440254,-115.1938769,2,172
dR-Zz3l3ws-P08dI6F8Zew,Las Vegas,NV,36.144013,-115.193147,2,13
9JZzT2BMalNseFn11x5EIQ,Las Vegas,NV,36.1316401,-115.1908263,2,38
44i31jZL7ITztZ1S1xb-cA,Las Vegas,NV,36.1438992666,-115.18161894,1,3
pPJyi5kggzTibTxSPuRd0g,Las Vegas,NV,36.1438869,-115.1968986,2,858
