business_id,city,state,lat,long,price,checkins
zU8IfotOLryhaz5okWx6cA,Phoenix,AZ,33.4509955,-112.0013904,1,3
LCnxDGs7sx3IhxcW2wisZw,Phoenix,AZ,33.501055,-112.074334,3,3
lFs2xPJ6Nngi6DnHfsX4qA,Phoenix,AZ,33.4951243,-112.0618092,1,3
Uov4o_7gRqQKQyjVhWOpVA,Phoenix,AZ,33.5095991,-112.0260037,2,3
faitVIiNezSN0ogZQSZPWQ,Phoenix,AZ,33.5478106,-112.0467571,2,3
xHuAAM3LjB6LOzNx80ldew,Phoenix,AZ,33.5834251,-111.9768837,0,3
r9suhOcuPWLeGeEeHhJZPA,Phoenix,AZ,33.446546,-112.0260772,0,3
CWdrMOLwpfyT05SyE21egQ,Phoenix,AZ,33.3940245,-112.0473126,1,3
2C-LUkc5Y6fhUpJyTNadFg,Phoenix,AZ,33.389154,-112.064148,0,3
ygt9aCJ3X8m3M4H8vU7cSw,Phoenix,AZ,33.8195401,-112.1429486,2,3
cXAsx2xxi73apT1LIjQP-A,Phoenix,AZ,33.4661002,-112.0684513,0,3
xEwujSrjqGK_dWJ28YSQiQ,Phoenix,AZ,33.5092158,-112.1338429,0,3
gF5zLXzjQ0hqli5Xn3Pccw,Phoenix,AZ,33.5097421,-112.1365527,2,3
w9c_Lp5N9we9WN04zh3cFg,Phoenix,AZ,33.5536663,-112.0997033,1,3
5EWVJZd9cSAMwkrwgOFd6Q,Phoenix,AZ,33.5716933,-112.083509,1,3
AMvEtuSRdXzb4abwFgL8Dw,Phoenix,AZ,33.466241,-112.2047771,1,3
4hqPdtPCH8rLHTet7k8-RQ,Phoenix,AZ,33.4806655,-112.2532239,1,3
0w8fZao3bZYF57vyYoJjZQ,Phoenix,AZ,33.6390629,-112.1366725,2,3
EOCQ5E0lakUyBvUH0L9--g,Phoenix,AZ,33.4950886,-111.9891629,0,3
5AQdjtfMzJYJe8A8rZU8Vw,Phoenix,AZ,33.5096447,-112.1178141,2,3
GDOk9k-k-f5oPxmn1cd9ug,Phoenix,AZ,33.480679,-112.221054,0,3
16orLd_wKfdfh4AxTZu_zQ,Phoenix,AZ,33.678615,-111.9746066,2,3
P1DyzJfy3RCOdT9s9zgNiA,Phoenix,AZ,33.4537213,-112.0853103,3,3
L0fvwZqDrbDofHilBLeixg,Phoenix,AZ,33.348162,-111.9819,1,3
KlT-sy8AvL8zq3nPVjMPUA,Phoenix,AZ,33.580671,-112.134508,1,3
-XlBQrxN_ZB3MZKxLBeAjA,Phoenix,AZ,33.5533145,-112.1107845,0,3
6L9McpPjh3UzZxvR1cf1Lw,Phoenix,AZ,33.458871,-112.077177,2,3
H6F8CVOFILdnSUQtmvy_zQ,Phoenix,AZ,33.4577071,-112.0686109,2,3
ggBkO170QkYZAezFGMKYjQ,Phoenix,AZ,33.5812164,-112.0077189,1,3
v3VHHliT2rvWT0id5QiAgQ,Phoenix,AZ,33.4935146,-112.1219894,2,3
3wkQh4bxR0Ao6rK21UIBXA,Phoenix,AZ,33.7971416,-112.1180452,2,3
v_fV3nYIZQRGBdRL9jXeAQ,Phoenix,AZ,33.5691016365,-111.890108509,2,3
oTwn1srW_J0IdDl15BvuSA,Phoenix,AZ,33.4528292,-112.0685027,2,3
1_EtLOR6MvjabkGFmNbQRg,Phoenix,AZ,33.537649,-112.060401,2,3
LRxH8V5JaPt9mvav6F_1tg,Phoenix,AZ,33.451613,-112.085554,1,3
IbO-f15bC-xAxal97GrKww,Phoenix,AZ,33.5102068,-112.0272041,1,3
rlK6fzjSQg8SVF0wGsPQ1Q,Phoenix,AZ,33.406917572,-112.081123352,1,3
mSso4OtVKrLn4-BVdwAGwA,Phoenix,AZ,33.4070899,-112.037968,2,3
RQlX_CgndHpH0Xm15zH7Ew,Phoenix,AZ,33.6997579845,-112.101670125,0,3
sbZx62E3iv99DZB5EXxWqw,Phoenix,AZ,33.6108079,-112.1310284,0,3
At9YjKt15_3-Dl-tf7132Q,Phoenix,AZ,33.4474218466,-112.067596741,0,3
TVORLBlJx_QKcYdgJrPseA,Phoenix,AZ,33.4481931,-112.086027,1,3
kivBCN1_4bRAOlEr9Ump5g,Phoenix,AZ,33.6011167,-111.9834389,2,3
DdGdLf6dM0-2Eszv3r8g2Q,Phoenix,AZ,33.466287,-112.205971,1,3
WeoWPUzYWYV6qABorsedfw,Phoenix,AZ,33.5409838,-112.1839915,1,3
O0M6-YElpHqrlUcirWFt6A,Phoenix,AZ,33.4555863531,-112.073546222,2,3
2dhfkraQr7AcmYIQHOed_w,Phoenix,AZ,33.391808,-112.096008,1,3
HQV5-9CwxWis6yBTlZq-_Q,Phoenix,AZ,33.4937756497,-112.289302651,1,3
yqf2W94EzRED-mUAHSiKzw,Phoenix,AZ,33.4653966,-111.9926392,0,3
j3C3Q_LbK58xuwO9SRz1gQ,Phoenix,AZ,33.4462721,-112.0893682,1,3
jlSjeXeS7EQ0jdisawimLw,Phoenix,AZ,33.523529,-112.113544,1,3
kf-nMhXviwpAPL4WjpmwNQ,Phoenix,AZ,33.5528555027,-112.132734094,2,3
c8cEpefbp7-aSekeFNejKQ,Phoenix,AZ,33.3037403,-111.9809753,2,3
_M0pbEIDeFQFLoauRnyvOg,Phoenix,AZ,33.4841425,-112.0746935,1,3
LT3wDmX1PODGEeRKt2lAKw,Phoenix,AZ,33.4483165863,-112.073792294,0,3
hirdy05tySe1_S8kSi4MzA,Phoenix,AZ,33.4944863,-112.1737689,0,3
avPNEqlXgyBvTXjb-ujQFA,Phoenix,AZ,33.4794961,-112.0469586,1,4
6gVX9y8rhF5WosQDb6yQXw,Phoenix,AZ,33.466366,-111.971069,1,4
MEraJIKYztC7IOzYwMe86g,Phoenix,AZ,33.5102274,-112.0806121,2,4
ZN9aiuiCPAXWHmV_hB3KXw,Phoenix,AZ,33.5607833,-112.0648653,2,4
