business_id,city,state,lat,long,price,checkins
mVHrayjG3uZ_RLHkLj-AMg,rankin,PA,40.4134643,-79.8802474,1,23
KayYbHCt-RkbGcPdGOThNg,Carnegie,PA,40.415517,-80.067534,1,55
1_lU0-eSWJCRvNGk78Zh9Q,Carnegie,PA,40.4068423,-80.0858661,0,4
wJr6kSA5dchdgOdwH6dZ2w,Carnegie,PA,40.3875124,-80.0932152,1,15
yXuao0pFz1AxB21vJjDf5w,Carnegie,PA,40.3875124,-80.0932152,1,23
fNGIbpazjTRdXgwRY_NIXA,Carnegie,PA,40.3964688,-80.0849416,1,11
b9WZJp5L1RZr4F1nxclOoQ,Carnegie,PA,40.3980741,-80.0833859,1,108
zaXDakTd3RXyOa7sMrUE1g,Carnegie,PA,40.404638,-80.089985,1,15
WETE_LykpcnrC1sFcQ5EGg,Carnegie,PA,40.40867,-80.085279,2,7
SQ0j7bgSTazkVQlF5AnqyQ,Carnegie,PA,40.4083473,-80.0849615,1,5
wqu7ILomIOPSduRwoWp4AQ,Pittsburgh,PA,40.39114,-80.073788,1,38
P1fJb2WQ1mXoiudj8UE44w,Carnegie,PA,40.4081422,-80.0851737,2,86
8QlnAcjGE6dgfKTVoxrPvQ,Pittsburgh,PA,40.495167,-79.958717,2,5
t_gan0EXAw8csKIeFyazJw,Homestead,PA,40.4067047,-79.9105266,1,3
3gmBc0qN_LtGbZAjTtHWZg,Homestead,PA,40.407091,-79.916958,2,207
6ilJq_05xRgek_8qUp36-g,Munhall,PA,40.413496,-79.9044562,1,103
MKyk4F4HSzHF8v-4cYe3Ww,Homestead,PA,40.4094353,-79.9152619,2,52
1qCuOcks5HRv67OHovAVpg,Homestead,PA,40.405311,-79.912595,2,57
sbW8qHJgzEIH42B0S-3New,Homestead,PA,40.4092932,-79.9141865,2,238
W7ysp8GLCBrs0GXIVwAcBQ,Homestead,PA,40.4097098,-79.9017997,1,9
McikHxxEqZ2X0joaRNKlaw,Homestead,PA,40.4094353,-79.9152619,2,460
eT5Ck7Gg1dBJobca9VFovw,Homestead,PA,40.4111498,-79.908469,2,192
EoAY1JSVeJriBzId8lUQwQ,West Homestead,PA,40.4070709,-79.917508,2,216
TfvWSIAMFZ9zI3y2-K6wOA,Munhall,PA,40.3868368,-79.9029475,1,3
tU-YtoW339PXJmUGSix_AQ,Homestead,PA,40.410874319,-79.9155451419,2,121
6p9TlP2I8S4agxYMNFSDjg,Homestead,PA,40.410967,-79.9141364,2,128
JDDeaNfb0JXD1NbznSIC9g,West Homestead,PA,40.4073551,-79.9158429,2,262
FiXamVMgMf9U0VqFHDZSEA,West Homestead,PA,40.407174,-79.916603,1,112
eznh0XjVtv924K-KYx_ilQ,Homestead,PA,40.4113236,-79.9132525,1,158
usSROUMiAgPcxV3Ym0OxMQ,Pittsburgh/Waterfront,PA,40.4088783792,-79.9180894261,3,164
bCw9HKDFLU_PppnNg-nIlw,West Mifflin,PA,40.3823673,-79.868392,2,10
CL3tZqbYT7B5zgewKCS6-Q,West Mifflin,PA,40.3849854,-79.8626605,0,4
u22QDAON1kk0wjoTliyftw,West Mifflin,PA,40.389192,-79.868305,1,4
53Yk2EODWnV9qHQECzeHVQ,West Mifflin,PA,40.3736775,-79.8737336,1,3
hnHt6EinzC-IX6y3GSF7jw,McKeesport,PA,40.3520269,-79.8546832,2,6
GJAv1nAfnHuab8oRyr8mXg,McKees Rocks,PA,40.4641404,-80.0579296,1,8
r8BwdblCW-ZUES37BL0khw,McKees Rocks,PA,40.472505,-80.074153,1,19
mIiHJkpK8nZvW_45LlhrbA,Mc Kees Rocks,PA,40.4660133,-80.0653055,2,12
OZfpG8tDCcIEq8pzgZdyKw,McKees Rocks,PA,40.46562,-80.0656106,2,27
OSYHPhvDWMqBRDZblqGiZA,McKees Rocks,PA,40.467816,-80.097642,2,7
8Nm_jcCYtMXYW0ODSHDiXA,Pittsburgh,PA,40.4400036,-80.0909106,3,9
9tAbTDdYTASHL7EU1e-OWw,Mc Kees Rocks,PA,40.4736321,-80.0969955,1,11
T49ZvBa6mD4xHSmjHe-ArA,Bellvue,PA,40.4941577,-80.0532928,1,6
eOv0Dbq2E8sd0CKMAqTImw,Bellevue,PA,40.495887,-80.056877,2,9
_jsJFrAmFVPRio0eEVExbA,Pittsburgh,PA,40.492067,-80.06235,1,17
JX2gDf2uy2UGuKPpcKT-IA,Pittsburgh,PA,40.4940896,-80.0635357,1,4
